s_no,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
4639,4639,07-08-2023,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10001725,2,2.5,47.5,7.5
4640,4640,30-05-2022,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Technology,Copiers,TEC-CO-10001943,8,32,1568,158
4641,4641,10-12-2022,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Office Supplies,Envelopes,OFF-EN-10002312,1,0.2,9.8,-0.2
4642,4642,04-02-2022,Second Class,Consumer,United States,Fort Collins,Colorado,80525,West,Office Supplies,Binders,OFF-BI-10000831,4,0,0,0
4643,4643,09-02-2022,Second Class,Consumer,United States,Fort Collins,Colorado,80525,West,Furniture,Chairs,FUR-CH-10000749,4,29,551,41
4644,4644,05-01-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002003,2,0.3,9.7,-0.3
4645,4645,21-10-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Machines,TEC-MA-10001972,2,28,532,32
4646,4646,03-05-2023,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000225,2,4.5,145.5,5.5
4647,4647,23-05-2022,Standard Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,OFF-PA-10001622,3,0.5,9.5,-0.5
4648,4648,06-12-2023,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10004983,3,12.9,417.1,77.1
4649,4649,26-10-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10003228,9,13.2,426.8,16.8
4650,4650,08-12-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,OFF-SU-10004498,5,1.2,58.8,8.8
4651,4651,05-12-2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001878,5,7.2,232.8,42.8
4652,4652,05-08-2023,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10002923,4,6,194,34
4653,4653,06-10-2022,Standard Class,Home Office,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Paper,OFF-PA-10001838,2,0.3,9.7,-0.3
4654,4654,29-01-2023,Standard Class,Home Office,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Storage,OFF-ST-10003123,5,5.1,164.9,24.9
4655,4655,27-05-2023,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10001332,1,0,0,0
4656,4656,15-12-2023,Standard Class,Corporate,United States,Freeport,Illinois,61032,Central,Office Supplies,Storage,OFF-ST-10003442,2,1.5,48.5,8.5
4657,4657,06-08-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001468,2,1.2,58.8,8.8
4658,4658,15-07-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10003266,2,0.8,19.2,-0.8
4659,4659,07-09-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10002230,2,0.3,9.7,-0.3
4660,4660,30-01-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10003622,7,0.6,19.4,-0.6
4661,4661,19-05-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10001542,3,1.5,28.5,-1.5
4662,4662,19-01-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002965,6,25.2,814.8,94.8
4663,4663,28-10-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000563,3,2.4,77.6,7.6
4664,4664,28-08-2022,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Labels,OFF-LA-10002787,1,0,0,0
4665,4665,18-03-2022,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Binders,OFF-BI-10004022,9,0.2,9.8,-0.2
4666,4666,28-03-2022,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Labels,OFF-LA-10001158,2,1,19,-1
4667,4667,15-09-2022,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10000076,4,3.2,76.8,6.8
4668,4668,03-12-2023,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10002335,2,2.1,67.9,-2.1
4669,4669,04-08-2022,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,OFF-BI-10002827,10,0.2,9.8,-0.2
4670,4670,06-08-2022,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Furniture,Bookcases,FUR-BO-10001601,7,24.8,595.2,95.2
4671,4671,02-09-2023,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Storage,OFF-ST-10001932,5,23.1,746.9,46.9
4672,4672,06-08-2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Appliances,OFF-AP-10001005,4,5.6,274.4,34.4
4673,4673,30-01-2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10004042,4,12.8,627.2,47.2
4674,4674,17-11-2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10001079,1,3.6,116.4,6.4
4675,4675,24-10-2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Furnishings,FUR-FU-10002918,3,5.4,264.6,44.6
4676,4676,30-12-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10003832,2,1,19,-1
4677,4677,11-04-2022,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Binders,OFF-BI-10001617,4,0.6,29.4,-0.6
4678,4678,22-10-2023,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Storage,OFF-ST-10000736,1,2.4,77.6,7.6
4679,4679,24-08-2022,Standard Class,Consumer,United States,Logan,Utah,84321,West,Technology,Accessories,TEC-AC-10004877,12,1.6,78.4,8.4
4680,4680,27-01-2023,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Storage,OFF-ST-10003221,2,0.8,19.2,-0.8
4681,4681,17-03-2023,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Binders,OFF-BI-10003007,2,2.4,57.6,7.6
4682,4682,09-11-2022,Second Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Fasteners,OFF-FA-10000936,9,0.9,29.1,-0.9
4683,4683,06-04-2023,Same Day,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,TEC-PH-10003811,9,34.4,825.6,15.6
4684,4684,13-04-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10004152,4,7.2,232.8,2.8
4685,4685,06-07-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,FUR-BO-10002853,4,3.2,156.8,16.8
4686,4686,20-08-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10002071,2,0,0,0
4687,4687,13-10-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,OFF-FA-10000053,7,0.3,9.7,-0.3
4688,4688,10-03-2023,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10001305,9,13.2,426.8,36.8
4689,4689,10-07-2023,Standard Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Binders,OFF-BI-10001525,5,0.4,9.6,-0.4
4690,4690,23-07-2022,First Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,FUR-FU-10001876,2,1,49,-1
4691,4691,07-09-2023,First Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Accessories,TEC-AC-10003628,3,2.1,67.9,7.9
4692,4692,24-07-2023,First Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Chairs,FUR-CH-10004860,3,4.8,235.2,25.2
4693,4693,12-02-2023,First Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10000357,5,6.6,213.4,33.4
4694,4694,29-11-2023,First Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10003270,2,0.4,9.6,-0.4
4695,4695,11-01-2023,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10000320,4,1.2,28.8,-1.2
4696,4696,27-03-2022,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,FUR-CH-10003846,3,15,285,25
4697,4697,17-03-2022,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,FUR-CH-10004875,2,5.6,134.4,4.4
4698,4698,03-04-2023,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,FUR-CH-10003817,9,22,528,8
4699,4699,22-11-2023,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Furnishings,FUR-FU-10002116,3,10.5,199.5,-0.5
4700,4700,29-11-2023,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Art,OFF-AR-10003481,2,0.5,9.5,-0.5
4701,4701,25-08-2023,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10004180,2,1.4,68.6,8.6
4702,4702,19-11-2023,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Paper,OFF-PA-10003657,2,0.3,9.7,-0.3
4703,4703,17-12-2023,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Furniture,Furnishings,FUR-FU-10001967,1,0.4,9.6,-0.4
4704,4704,03-04-2022,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,OFF-AP-10002082,2,0.5,9.5,-0.5
4705,4705,16-03-2022,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Office Supplies,Supplies,OFF-SU-10000381,7,3.5,66.5,6.5
4706,4706,04-08-2023,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Office Supplies,Labels,OFF-LA-10002475,2,0.3,9.7,-0.3
4707,4707,05-05-2022,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Furniture,Furnishings,FUR-FU-10003975,4,3.4,166.6,26.6
4708,4708,03-01-2022,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10003091,5,45,855,15
4709,4709,27-09-2022,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10002974,3,3.9,126.1,6.1
4710,4710,08-06-2023,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10000255,2,0.5,9.5,-0.5
4711,4711,10-02-2022,First Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001284,3,1.8,58.2,-1.8
4712,4712,18-03-2022,Same Day,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10003529,1,0,0,0
4713,4713,19-09-2023,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Paper,OFF-PA-10000029,7,2,38,8
4714,4714,10-10-2023,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,FUR-FU-10002116,2,1.2,58.8,8.8
4715,4715,04-10-2023,First Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,TEC-PH-10002200,2,10.2,329.8,49.8
4716,4716,22-01-2023,Standard Class,Consumer,United States,Louisville,Colorado,80027,West,Technology,Phones,TEC-PH-10000441,2,8,192,2
4717,4717,28-01-2022,Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10002958,2,20.8,499.2,59.2
4718,4718,07-06-2023,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10001662,3,0.2,9.8,-0.2
4719,4719,08-01-2022,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10004101,7,2.5,47.5,7.5
4720,4720,24-12-2023,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Storage,OFF-ST-10002756,7,19,931,41
4721,4721,12-12-2023,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000483,2,1.2,58.8,-1.2
4722,4722,13-12-2022,Second Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Tables,FUR-TA-10002041,3,13.5,256.5,36.5
4723,4723,15-04-2023,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10001166,1,0.3,9.7,-0.3
4724,4724,17-03-2022,Same Day,Consumer,United States,Athens,Georgia,30605,South,Office Supplies,Labels,OFF-LA-10004345,3,0.5,9.5,-0.5
4725,4725,28-01-2023,Standard Class,Home Office,United States,Apopka,Florida,32712,South,Office Supplies,Binders,OFF-BI-10002852,2,0.3,9.7,-0.3
4726,4726,08-06-2022,Standard Class,Home Office,United States,Apopka,Florida,32712,South,Office Supplies,Appliances,OFF-AP-10001058,3,33.5,636.5,96.5
4727,4727,13-09-2022,Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10003470,4,44.8,1075.2,25.2
4728,4728,18-04-2023,Second Class,Home Office,United States,New York City,New York,10009,East,Furniture,Bookcases,FUR-BO-10003159,3,8.4,271.6,51.6
4729,4729,11-02-2023,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10003684,7,3.6,116.4,16.4
4730,4730,07-06-2023,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10000487,3,0.6,19.4,-0.6
4731,4731,19-04-2023,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10001736,6,4.2,205.8,25.8
4732,4732,17-01-2022,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10001609,3,0.5,9.5,-0.5
4733,4733,23-01-2023,Second Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,TEC-AC-10003116,3,1,49,9
4734,4734,24-02-2023,Second Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10004586,3,0.4,19.6,-0.4
4735,4735,26-11-2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10000454,3,19.8,640.2,70.2
4736,4736,12-06-2023,Standard Class,Home Office,United States,Lewiston,Maine,4240,East,Office Supplies,Binders,OFF-BI-10004970,2,0.3,9.7,-0.3
4737,4737,05-03-2023,Standard Class,Home Office,United States,Lewiston,Maine,4240,East,Office Supplies,Binders,OFF-BI-10002824,2,1.5,28.5,8.5
4738,4738,05-12-2023,Standard Class,Home Office,United States,Lewiston,Maine,4240,East,Technology,Accessories,TEC-AC-10003657,2,3.5,66.5,6.5
4739,4739,23-09-2023,Standard Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Labels,OFF-LA-10003510,2,1.8,58.2,8.2
4740,4740,28-03-2022,Standard Class,Consumer,United States,Long Beach,California,90805,West,Furniture,Tables,FUR-TA-10001676,1,1.6,38.4,8.4
4741,4741,23-11-2022,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Labels,OFF-LA-10004853,2,0.3,9.7,-0.3
4742,4742,02-06-2023,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Art,OFF-AR-10000315,3,0.5,9.5,-0.5
4743,4743,05-12-2023,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Supplies,OFF-SU-10000381,3,0.6,29.4,-0.6
4744,4744,20-03-2022,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Fasteners,OFF-FA-10002763,2,0.4,9.6,-0.4
4745,4745,28-12-2023,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,OFF-ST-10000877,4,11,209,19
4746,4746,11-01-2022,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,OFF-BI-10001071,2,5.2,124.8,14.8
4747,4747,26-05-2022,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,OFF-BI-10001097,3,0.8,19.2,-0.8
4748,4748,19-02-2023,Same Day,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Supplies,OFF-SU-10004782,3,0.9,29.1,-0.9
4749,4749,23-07-2023,Same Day,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000672,3,2,38,8
4750,4750,04-01-2022,First Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002986,5,1.2,28.8,-1.2
4751,4751,19-06-2023,First Class,Corporate,United States,Spokane,Washington,99207,West,Technology,Machines,TEC-MA-10001972,3,42,798,78
4752,4752,25-08-2022,Standard Class,Consumer,United States,Franklin,Tennessee,37064,South,Technology,Phones,TEC-PH-10000169,3,1.2,38.8,8.8
4753,4753,14-02-2023,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Furniture,Chairs,FUR-CH-10001482,2,10.5,199.5,9.5
4754,4754,09-02-2023,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Accessories,TEC-AC-10002018,4,0.8,19.2,-0.8
4755,4755,22-12-2022,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Binders,OFF-BI-10000301,2,0,0,0
4756,4756,11-12-2022,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Paper,OFF-PA-10004381,3,6,114,4
4757,4757,15-04-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10004141,2,0,0,0
4758,4758,02-02-2022,Standard Class,Home Office,United States,Danville,Illinois,61832,Central,Office Supplies,Binders,OFF-BI-10001575,7,1.2,38.8,-1.2
4759,4759,27-09-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10000984,4,15.6,764.4,144.4
4760,4760,31-08-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000666,2,1,49,9
4761,4761,02-05-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003712,2,0.4,9.6,-0.4
4762,4762,22-10-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,OFF-LA-10003720,2,0.3,9.7,-0.3
4763,4763,16-12-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,OFF-SU-10001664,2,0.5,9.5,-0.5
4764,4764,05-06-2023,Standard Class,Consumer,United States,Chula Vista,California,91911,West,Office Supplies,Envelopes,OFF-EN-10001453,3,3.6,176.4,26.4
4765,4765,09-02-2022,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10001860,4,1.5,28.5,8.5
4766,4766,09-12-2023,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001044,1,0.9,29.1,-0.9
4767,4767,07-03-2022,First Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002473,5,3.3,106.7,6.7
